"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","celltype","timepoint"
"E2F2_TARGET_GENES",0.0963302752293578,0.375491480996068,0.219250346703755,-0.387068679001952,-1.22079395973957,349,"Gpnmb,Pfkm,Top2a,Tufm,Idh3a,Sesn1,Aco2,Ncapd2,Pcm1,H2ax,Cdkn2c,Aifm1,Incenp,Tardbp,Hadha,Atp5j,Itsn1,Tmpo,Hadhb,Cenpe,Uqcr11,Fbxo5,Ccna2,Nrp1,Atp5k,Spc25,Asf1b,Slc25a3,Ywhag,Atad2,Pias1,Dnm1l,Mgst3,Kif11,Tra2b,Bcl6,Phb,Gale,Slbp,Smc2,Kif20a,Srsf1,Cox5a,Cap2,Bub1b,Aurkb,Ilf3,Vps50,Npm1,Suclg1,Nedd4,Lonp1,Smc3,Uqcrh,Alas1,Dlst,Rcan1,Cox6b1,Erh,Alcam,Fbxw7,Pkp2,Numa1,Rps6ka1,Ralbp1,Cenpf,Lrpprc,Ckap5,G3bp2,Dbt,Tars,Ndufa2,Dut,Pdk2,Ncoa4,Nolc1,Cdkn2d,Diaph3,Tipin,Cntrl,Tpx2,Nab2","Immune_Myeloid","P7"
"E2F2_TARGET_GENES",0.132659561824905,0.411188811188811,0.249246554383295,0.305421537513092,1.12616002664377,363,"Cdkn2d,Selenop,Anxa1,Mcm6,Id1,Psmc3ip,Sidt2,Rcan1,Idh3a,Phb2,Ehd1,Spcs3,Tars,Dlst,Adam9,Tmx1,Ndufs3,Ldha,Anxa2,Rplp0,Slc25a3,Ube2n,Idi1,Cdk1,Sesn1,Myl12a,Ppp2r5b,Tle1,Alcam,Cox7a2l,Vasp,Tmbim6,Erh,Erp29,Gins1,Slc3a2,Comt,Ewsr1,Ip6k2,Srsf1,Suclg1,Sri,Pfkm,Rps6,Aco2,Col4a2,Oxa1l,Actn1,Npm1,Tardbp,Gtf2a2,Acaa1a,H2ax,Tsg101,Nolc1,Serinc1,Xpo1,Mrpl11,Phb,Anp32e,Exosc2,Itgb5,Ywhag,Asf1b,Ndrg1,Ap2s1,Ube2i,Ccna2,Mvb12a,Hadhb,Lrpprc,Gprc5c,Fbxo5,Miga2,Sf3a3,Polr2h,Ebp,Map3k6,Ltbp1,Eif3b,Xpnpep1,Glo1,Cops5,Klhdc3,Cenpn,Fads1,Dut,Kpnb1,Lonp1,Ccdc58,Sirt2,Meis1,Cdk5rap2,Nudt9,Kntc1,Atad2,Kif11,Cenpa,Arfip1,Sertad1,Fkbp14,Dbt,Tspan13","Mural_Pericyte","P0"
"E2F2_TARGET_GENES",0.136563876651982,0.430701457133175,0.257206466468838,0.29074373924383,1.10597546178807,381,"Krt8,Cdkn2c,Selenop,Akr1b8,Sesn1,Ndrg1,Ccng2,Anxa2,Id1,Rchy1,Phlda1,Kntc1,Tspan13,Alcam,Adam9,Rplp0,Pef1,Csnk1d,Ip6k2,Slc2a8,Etfbkmt,Sri,Abcc5,Myl12a,Tufm,Rad52,Clip1,Uros,Ccdc28a,Hdac5,Dut,Hibch,Phb2,Cenpa,Sp110,Ptpn21,Acaa1a,Nudt9,Maff,Itgb5,Pxmp2,Npm1,Tsg101,Cox7a2l,Fdxr,Ppp2r5b,Ptk2b,Serinc1,Mcm6,Psmc3ip,Rps6,Ppox,Gcdh,Rcan1,Spry4,Cdk5rap2,Cxcl1,Tmbim6,Atf4,Hacl1,Ube2i,Efhc1,Slc25a3,Pex16,Aco2,Pkp2,Suclg1,Cops5,Pipox,Klhdc3,Ndufs3,Ewsr1,Hsd17b4,Spc24,Oxa1l,Spcs3,Ap2s1,Comt,Pfkm,Msh2,Hyal2,Jup,Ldha,Riok3,Erp29,Kdm4b,Raf1,Cdkn2d,Gosr2,Dlst,Ptch1,Nab2,Mrpl11,Imp3,Rps9,Sertad1,Gnb2,Xrcc5,Scp2,Lonp1,Sirt2,Idh1,Hsp90ab1,Snrpa,Xpnpep1,Acss2","Cardiomyocyte(cardiac-subset)","P0"
"HALLMARK_E2F_TARGETS",0.184090909090909,0.448629894498336,0.154190966581424,0.379422558491879,1.16916946387412,196,"Snrpb,H2az1,Cdk4,Pcna,Mcm6,Birc5,Prdx4,Rfc2,Rrm2,Ccnb2,Ak2,Cdkn1a,Exosc8,Nudt21,Melk,Dck,Pttg1,Mthfd2,Jpt1,Cdca8,Rpa1,Phf5a,Asf1b,Ncapd2,Pold2,Tubg1,Ssrp1,Nme1,Nasp,Ran,Pold3,Cdca3,H2ax,Dscc1,Tk1,Prps1,Tipin,Pole4,Myc,Mcm7,Ctps,Cks1b,Prkdc,Eif2s1","Immune_Myeloid","P0"
"E2F5_TARGET_GENES",0.18978102189781,0.465194943920242,0.134273452883202,0.339066773626857,1.12964804526891,298,"Cenpf,Hmgb2,Cdca8,Slc6a6,Actg1,Hmgn2,Tk2,Ppp1r15a,Kif22,Mki67,Gnb4,Ifrd1,Dpysl2,Zwint,Rrm2,Pbk,Top2a,Prmt3,Adam9,Cttn,Fbxo5,Dtnb,Fasn,Racgap1,Hmgb3,Mcm2,Ccna2,Sec61a1,Fhl2,Stmn1,Birc5,Arpc2,Lyn,Cdca3,Orc6,Cstf3,Mcm4,Wwp1,Il1r1,Mcm3,Ralgds,Cfl1,Anp32e,Clp1,Bub3,Glud1,Mcm7,Dut,Ncaph,Trip13,Mdh1,Calm3,Lpin2,Trp53,Fgfr1,Serbp1,Rabgap1l,Sap30,Spc25,Gab2,Csnk1e,Rhoa,Diaph3,Rfc3,Ranbp1,Sptan1,Nelfcd,Cox7c,Eif4h,Exosc2,Actn4,Hdac5,Smc6,Osbp2,Hspd1,Slc25a11,Acp2,Mdm2,Aldoa,Hspa9,Gins2,Lmnb1,Bub1b,Gpr19,Mcm6,Col4a2,Aurkb,Mcm5,Kif15,Nedd4,Tspan7,Stk25,Bsg,Syngr1,Gpat4,Ung,Pole,Vdac2,Spcs3,Cp,Htra2,Plk1,Hmbs","Cardiomyocyte(cardiac-subset)","P7"
"E2F2_TARGET_GENES",0.21780303030303,0.475852272727273,0.126875729929857,0.311524965951228,1.08566881606722,374,"Pkp2,Akr1b8,Map3k6,Clp1,Dut,Ltbp1,Atf4,Hmgb2,Sertad1,Aco2,Nfkbiz,Nr4a2,Fbxo5,Phlda1,Rbsn,Gins1,Kif15,Hsp90ab1,Cdk1,Pikfyve,Snrpb2,Tipin,Pex16,Dcp2,Cenpn,Maff,Banf1,Topbp1,Anp32e,Hmbs,Lsr,Ptges3,Hspa13,Peg12,Cap2,Slc3a2,Mcm6,Pole3,Ppp2r5b,Gcdh,Tpm3,Diaph3,Hadhb,Pex1,Sh2b1,Rchy1,Casp8ap2,Rcan1,Incenp,Oxa1l,Gtf2a2,Dctn1,Ip6k2,Pfkm,Rrm1,Wdr37,Raf1,Mcm7,Mms22l,Hnrnpd,Mcm4,Cox5a,Actn1,Aff1,Cnot9,Cenpa,Gnb2,Smc2,Polr2h,Sp110,Slc22a5,Eed,Mcm5,Alcam,Tmpo,Ncapd2,Ube2i,Slc35b1,Tle4,H2az2,Tank,Fbxw7,Ndufs3,Ppm1d,Hdgf,Eif2s2,Ptpn21,Rps14,Anxa1,Hadha,Cstf3,Riok3,Suclg1,Glrx5,Psip1,Rad54l,Ewsr1,Xrcc5,Slc30a5,Lrpprc,Spc24,Idh3a,Tmbim6,Ldha,Psmd1,Mrpl11,Pxmp2,Akt2,Gprc5c,Nab2,Abcd3,Phf5a,Tgfa,Dnm1l,Polr2k,Sh3bgrl2,Clasp1,Selenow,Dlst,Aurkb,Idh1,Snrpd2,Sema3c,Cox6b1,Rps12,Homer1,Id1,Mtor,Cdk7,Atl2,Kif20a,Cdkn2c,Dhps,Asf1b,Fzd1,Cul3,Ilf3,Acss2","Endothelial","P7"
"E2F5_TARGET_GENES",0.319607843137255,0.558618925831202,0.103576326612592,0.308010873485786,1.05715220953734,298,"Ppp1r15a,Hmgn2,Cp,Fhl2,Clp1,Orc6,Cdca3,Rfc3,Dut,Rrm2,Hmgb3,Hmgb2,Ifrd1,Racgap1,Lmnb1,Mdm2,Fbxo5,Rbsn,Tk1,Brca2,Kif15,Hspa9,Lpin2,Anp32e,Hmbs,Wwp1,Birc5,Mcm6,Siah1a,Bsg,Diaph3,Tcf19,Slc38a1,E2f1,Casp8ap2,Fasn,Syngr1,Mcm3,Nelfcd,Rrm1,Glud1,Mcm7,Ndc80,Ralgds,Stard7,Hnrnpd,Mcm4,Rhobtb3,Ccnb2,Stil,Gins2,Cenpa,Tprkb,Cox7c,Dck,Stmn1,Mcm5,Ube2t,Dgcr8,Vdac2,Ube2l3,Cttn,Aldoa,Ranbp1,Mapt,Ppm1a,Mcm2,Cstf3,Pole,Gab2,Ncaph,Vapa,Rad54l,Chpt1,Zwint,Arpc2,Vhl,Tk2,Rbl1,Mki67,Trip13,Cfl1,Serbp1,Pxmp2,Akt2","Endothelial","P7"
"E2F2_TARGET_GENES",0.306188925081433,0.599700315457413,0.0728938564822936,0.405480489023544,1.0943081930807,353,"Oas1g,Nr4a2,Polr2h,Gnb2,Imp3,Rplp0,Rps14,Hsp90ab1,Tpm3,Ptges3,Cox5a,Raf1,Dut,G3bp2,Snrpb2,Gtf2a2,Uqcr11,Rps12,Aco2,Tspan13,Rchy1,Ube2i,Myl12a,Hmgb2,Ldha,Cul3,Nfkbiz,Anxa1,Hexim1,Snrpa,Maff,Spcs3,Mcm5,Atf4,Nolc1,Ndufs3,Pole3,Atp5k,Wasf2,Eif2s2,Phb2,Rpl22,H2az2,Ewsr1,Mrpl11,Wdr37,Rps6,Dhps,Map3k11,Hnrnpd,Psmd1,Mcm7,Ip6k2,Oxa1l,Fbxo5,Topbp1,Akr1b8,Sf3a3,Tank,Npm1,Ing3,Pef1,Ssbp1,Psip1,Cdk7,Cntrl,Hspa13,Anp32e,Cdk1,Sertad1,Dcp2,Rbm14,Mcm4,Isg20l2,Nudt9,Ncapd2,Slc35a3,Mtor,Cox6b1,Vps4b,Mapk14,Mms22l,Banf1,Sec31a,Bin1,Itsn1,Anxa2,Rps9,Eif3b,Clasp1,Mcm6,H2ax,Avl9","Mural_Pericyte","P7"
"E2F2_TARGET_GENES",0.28448275862069,0.601226448631354,0.172324344900946,0.282800108810217,1.03906221807452,381,"Oasl1,Selenop,Slc2a8,Ppox,Id1,Hmbs,Cox7a2l,Mvb12a,Gcdh,Mvk,Ccdc58,Ndufs3,Slc25a3,Imp3,Rplp0,Hdac5,Cdkn2d,Idi1,Acaa1a,Erp29,Ewsr1,Cdon,Glo1,Klhdc3,Acss2,Suclg1,Tmbim6,Sesn1,Rps6,Rchy1,Psmc3ip,Idh1,Oxa1l,Fads1,Hacl1,Phb2,Pef1,Cenpa,Pex16,Tsg101,Itgb5,Myl12a,Ehd1,Nudt9,Alas1,Exosc7,Ip6k2,Ap2s1,Lfng,Tle1,Ldha,Aco2,Scp2,Tspan13,Mlh1,Mrpl11,Hyal2,Nrp1,Npm1,Gosr2,Tmem97,Mapk14,Anxa2,Col4a2,Phlda1,Cops5,Cdk5rap2,Phf5a,Fkbp14,Hadhb,Oas1g,Adam9,Map3k11,Tufm,Pdk2,Tars,G3bp2,Cox15,Atl2,Erh,Hsd17b4,Comt,Sac3d1,Phb,Pkp2,Gtf2a2,Ebp,Rfc4,Sri,Bub1b,Sf3a3,Hsp90ab1,Ssbp1,Sidt2,Snrpa,Dbt,Psmc3,Abcd3,Dlst,Idh3a,Pfkm,Serinc1,Slc3a2,Mknk1,Msh2,Rps9,Rad1,Riok3,Bmf,Ccng2,Sertad1,Lsr,Lonp1,Efhc1,Rbsn,Kif20a,Vasp,Uros,Exosc2,Pxmp2,Hmgcr,Ube2i","Endothelial","P0"
"E2F5_TARGET_GENES",0.340136054421769,0.616246976810357,0.199915231309662,0.289864426084034,1.03347148116581,285,"Pcsk1,Actg1,Mcm6,Rrm2,Slc25a11,Ehd1,Spcs3,Adam9,Stk25,Aldoa,Birc5,Fasn,Ifi27,Zwint,Abca5,Tk1,Vdac2,Mcm3,Mdh1,Bsg,Arhgdia,Plk1,Arpc2,Igf1r,Anxa5,Cfl1,Calm3,Srsf1,Racgap1,Mcm2,Hspd1,Rhoa,Cttn,Stmn1,Htra2,Psma1,Stard7,Col4a2,Csnk2b,Tspan7,H2ax,Orc6,Nolc1,Phb,Anp32e,Hmgb3,Exosc2,Ap2s1,Ccna2,Smc6,Depdc1a,Pbk,Ncaph,Tk2,Fbxo5,Actn4,Gins2,Cxxc1","Mural_Pericyte","P0"
"HALLMARK_E2F_TARGETS",0.29045643153527,0.620245504840941,0.0886261133285098,-0.331826630989099,-1.07722776373117,199,"Hmmr,Cenpe,Kif22,Naa38,Cnot9,Top2a,Usp1,Luc7l3,Cdc20,Plk4,Cit,Cdk1,Tra2b,Ccp110,Tipin,Hnrnpd,Nasp,Srsf1,Rpa3,Hells,Srsf2,Rfc3,Mcm2,Psip1,Smc4,Stag1,Gspt1,Ube2s,H2ax,Ezh2,Lig1,Racgap1,Pds5b,Birc5,Gins3,Dctpp1,Smc1a,Xpo1,Orc2,Nbn,Asf1b,Ncapd2,Pnn,Chek1,Rad50,Cdca8,Gins1,Timeless,Cks2,Dnmt1,Mre11a,Tfrc,Tmpo,Bub1b,Cbx5,Cdc25a,Spc25,Brms1l,Cdkn3,Aurka,Prkdc,Nup205,Melk,Brca2,Hmgb2,Aurkb,Kpna2,Prim2,Rfc1","Cardiomyocyte(cardiac-subset)","P0"
"E2F5_TARGET_GENES",0.298076923076923,0.677740863787375,0.257206466468838,0.285215507636056,1.03814357331834,301,"Ifi27,Mcm6,Ung,Actg1,Ube2t,Tcf19,Gins2,Lifr,Cenpa,Calm3,Mcm3,Fasn,Spcs3,Vps50,Pbk,Ccnb2,Htra2,Ap2m1,Rfc4,Tk1,Stc2,Imp4,Racgap1,Fbxo5,Nthl1,Cdca3,Cant1,Birc5,Rrm2,Mcm2,Tprkb,Add1,Dut,Ccna2,Nelfcd,Pan2,Csnk2b,Cttn,Mcm5,Anxa5,Hmgb3,Arpc2,Vdac2,Ap2s1,Cfl1,Tspan7,Cdk5rap2,Akt2,Bsg,Slc25a11,Stmn1,Rmdn3,Bub1b,Orc6,Uck1,Psmb5,Rad51,Vhl,Glud1,E2f1,Dvl2,Mdh1,Hdac5,Brca2,Ncaph,Gpat4,Rxra,Nnmt,Col4a2,Tcirg1,Tkt,Stk25,Chek2,Sorbs1,Xylt2,Psma1,Trip13,Rhoa,Chek1,Zwint,Rnf213,Eif4h,Phb,Dlgap5,Nr3c1,Pxn,Arhgdia","Fibroblast","P0"
"HALLMARK_E2F_TARGETS",0.52969696969697,0.723259654471545,0.0518457624865066,0.366570333009243,0.952203104533048,198,"Cdkn1a,Orc2,Rfc3,Nasp,Cdk4,Nudt21,Dek,Tubb5,Nme1,Orc6,Pole4,Dut,Hmgb3,Cdca3,Paics,Hmgb2,Mcm2,Racgap1,Pcna,Mcm5,Mcm3,Nolc1,Snrpb,Pnn,H2az1,Asf1a,Ranbp1,Rnaseh2a,Nup107,Rbbp7,Hnrnpd,Prps1,Exosc8,Trp53,Mcm7,Stag1,Tubg1,Rfc1,Ccne1,Ing3,Psip1,Anp32e,Cdk1,Nap1l1,Mcm4,Rrm2","Mural_Pericyte","P7"
"HALLMARK_E2F_TARGETS",0.48463687150838,0.729995810640972,0.0626618230932491,-0.315907147665333,-0.981460949183104,199,"Naa38,Hells,E2f8,Ezh2,Top2a,Hnrnpd,Cit,Usp1,Brca1,Tra2b,Luc7l3,Diaph3,Stag1,Dctpp1,Rad51c,Cdkn2c,Gspt1,Pole,Srsf2,Donson,Psip1,Ccne1,Nasp,Syncrip,Smc1a,Nup153,Hmgb2,Cbx5,Dek,Rad51ap1,Lig1,Wee1,Rfc3,Tfrc,Smc4,Asf1b,Ube2s,Mki67,Dnmt1,Lmnb1,Kif4,Mcm7,Cnot9,Orc2,H2ax,Ppm1d,Rfc1,Slbp,Pds5b,Ncapd2,Plk4,Spc25,Pold2,Bard1,Ung,Mcm2,Rrm2,Kif18b,Chek1,Mcm4,Eed,Ipo7,Nme1,Prim2,Ctcf","Endothelial","P0"
"E2F5_TARGET_GENES",0.643463497453311,0.748757524309307,0.0584693210386381,-0.300555928326044,-0.911400905524152,277,"Atp5j2,Nmt1,Gab2,Cox7c,Cox7b,Arpp19,Igf1r,Ifrd1,Hnrnpd,Mef2c,Serbp1,Nfe2l2,Cltc,Smc4,Hif1a,Sec61a1,Hspa9,Lpin2,Nr3c1,Chpt1,Diaph3,Ranbp10,Fancc,Sorbs1,Camkk2,Ccdc88a,Stau1,Lmnb1,Myo9b,Hnrnpu,Vapa","Immune_Myeloid","P0"
"E2F5_TARGET_GENES",0.60893098782138,0.761163734776725,0.0504983044100709,-0.291707068696063,-0.934005258776298,300,"Nmt1,Cox7c,Atp5j2,Arpp19,Cox7b,Car12,Stil,Upf1,Ammecr1,Top2a,Sap30,Hnrnpd,Prkca,Serbp1,Gab2,Ralbp1,E2f3,Tnrc6b,Nfe2l2,Atp7a,Dpysl2,Il1r1,Diaph3,Ccdc88a,Cacna1a,Rabep1,Prkce,Hif1a,Gspt1,Pole,Ptp4a3,Fbxw11,Casp8ap2,Arhgap5,Wwp1,Hspe1,Rabgap1l,Syncrip,Mef2c,Ifrd1,Xrcc3,Hmgb2,Tpx2,E2f1,Snrpd3,Slc38a1,Gpr19,Mapt,Nsd2,Rfc3,Mtf2,Itgae,Stat3,Smc4,Vcpip1,Myo9b,Cbfa2t3,Pias1,Fbxo5,Vapa,Mki67,Lmnb1","Endothelial","P0"
"E2F2_TARGET_GENES",0.607608695652174,0.837514688601645,0.0405756447890657,-0.31848470803719,-0.948722653095105,375,"Atp5k,Uqcr11,Polr2k,Ndufa2,Cox6b1,Snrpd2,Eif2s2,Rpl22,Bcl3,Uqcrh,Rps12,Rps14,Homer1,Maff,Nfkbiz,Atp5j,Snrpb2,Tra2b,Top2a,Spred2,Tcea1,Psip1,Dcp2,Pak4,Glrx5,Spry4,Hnrnpd,Cox5a,Cenpf,Hsd17b11,Lima1,Ralbp1,Bcl6,Cdk13,Fbxw7,Hdgf,Arhgap5,Khsrp,Nup98,Atxn2,Pcm1,Nr6a1,Nr4a2,Nol8,Supt5,Dnm1l,Pole3,Gspt1,Hexim1,Psme3,Tpm3,Hspa13,Sp110,Fbxo9,Tnfaip8,Psmd1","Fibroblast","P0"
"E2F5_TARGET_GENES",0.689119170984456,0.899200710479574,0.042845050912155,-0.271497215496976,-0.90808923607065,302,"Nmt1,Cox7c,Xrcc3,Atp5j2,Kif22,Arpp19,Il23a,Cox7b,Zfp185,Top2a,Upf1,Cenpf,Rbl1,Tpx2,Ccna2,Hspe1,Il1r1,Serbp1,Ammecr1,Hif1a,Ccp110,Chpt1,Hnrnpd,Cstf3,Wwp1,Arhgap5,Dpysl2,Srsf1,Rfc3,Rrm1,Car12,Mcm2,Rmdn3,Smc4,Gspt1,Cbfa2t3,Adcy9,H2ax,Racgap1,Pds5b,Ccdc88a,Birc5,Tnrc6b,Casp8ap2,Gab2,Pex26,Acvr1b,Stil,Chek1,Cdca8,Kif15,Bub1b,Xylt2,Ndc80,Snrpd3,Nf2,Stat3,Hook3,Mef2c,Spc25,Prkce,Cdkn3,Camkk2,Nop14,Prkdc,Mtf2,Tgfbr3,Melk,Ptp4a3,Brca2,Hmgb2,Amigo1,Ckap5,Prcp,Aurkb,Nfasc,Samd9l,Slc38a1,Bin1,Fancc","Cardiomyocyte(cardiac-subset)","P0"
"E2F5_TARGET_GENES",0.888135593220339,0.921560051029707,0.0238622865877092,0.277996255912124,0.739173007831077,279,"Rfc3,Mef2c,Arpc2,Hmgn2,Orc6,Slc6a6,Hspa9,Dut,Hmgb3,Cdca3,Glud1,Cox7c,Wwp1,Hmgb2,Mcm2,Serbp1,Aldoa,Racgap1,Arpp19,Sec61a1,Snrpd3,Spcs3,Prmt3,Mcm5,Mcm3,Nolc1,Gab2,Gins2,Ranbp1,Ctbp1,Ube2l3,Cp,Ppm1a,Cfl1,Ap2m1,Hnrnpd,Cox7b,Trp53,Mcm7,Rnf213,Vapa,Fbxo5,Cltc,Hspd1,Bsg,Stk25,Ing3,Ppp1r15a,Nf2,Anp32e,Pxn,Mcm4,Rrm2","Mural_Pericyte","P7"
