doublet_scores,predicted_doublets
0.09234411996842933,False
0.01485319516407599,False
0.06858262573481383,False
0.13251783893985727,False
0.024409763905562223,False
0.05181058495821725,False
0.1907983761840324,False
0.04948341489940184,False
0.09730171708912506,False
0.11457378551787348,False
0.05682483889865261,False
0.09730171708912506,False
0.4056847545219634,True
0.07024519549370443,False
0.04119106699751861,False
0.14087513340448238,False
0.14087513340448238,False
0.11141060197663967,False
0.10262934690415608,False
0.0192806822395254,False
0.117867165575304,False
0.02035431586882774,False
0.11141060197663967,False
0.033438770899231814,False
0.055523423944476576,False
0.13660062565172051,False
0.117867165575304,False
0.02035431586882774,False
0.06858262573481383,False
0.06539682539682538,False
0.01981308411214953,False
0.005880623346074683,False
0.06858262573481383,False
0.04619422572178478,False
0.06238418777022854,False
0.01824151769427216,False
0.12861415752741773,False
0.059530968129885745,False
0.08552138034508627,False
0.08771929824561403,False
0.03933948518698396,False
0.03423094477407576,False
0.047265002655337215,False
0.12129894937917858,False
0.13251783893985727,False
0.09477911646586346,False
0.09477911646586346,False
0.06386975579211021,False
0.09234411996842933,False
0.17752234993614308,False
0.14087513340448238,False
0.033438770899231814,False
0.11457378551787348,False
0.117867165575304,False
0.05063291139240506,False
0.13660062565172051,False
0.10262934690415608,False
0.07934238741958541,False
0.03933948518698396,False
0.11457378551787348,False
0.4984423676012456,True
0.009430996541967935,False
0.4056847545219634,True
0.03586399627387052,False
0.03933948518698396,False
0.13251783893985727,False
0.12487804878048779,False
0.0813362381989833,False
0.232114467408585,False
0.09477911646586346,False
0.2909441233140655,False
0.030421555845284654,False
0.7819905213270135,True
0.033438770899231814,False
0.02320094376720409,False
0.0813362381989833,False
0.06858262573481383,False
0.19804741980474203,False
0.1656590084643289,False
0.13251783893985727,False
0.06696716033483581,False
0.05816023738872402,False
0.06093845216331503,False
0.14087513340448238,False
0.06858262573481383,False
0.1453551912568305,False
0.016260162601626015,False
0.26465364120781526,False
0.13251783893985727,False
0.1453551912568305,False
0.03756538278649548,False
0.10837004405286346,False
0.07372013651877132,False
0.04412519240636223,False
0.054254711593375214,False
0.5384615384615388,True
0.07553707553707553,False
0.059530968129885745,False
0.055523423944476576,False
0.06858262573481383,False
0.07553707553707553,False
0.059530968129885745,False
0.054254711593375214,False
0.007596475235490732,False
0.03844305622296972,False
0.029702970297029698,False
0.05682483889865261,False
0.0719569603227976,False
0.0719569603227976,False
0.04836109618484686,False
0.17752234993614308,False
0.05063291139240506,False
0.18396846254927718,False
0.023800079333597776,False
0.13660062565172051,False
0.04948341489940184,False
0.04836109618484686,False
0.03423094477407576,False
0.6392156862745092,True
0.03670588235294118,False
0.13251783893985727,False
0.04836109618484686,False
0.10837004405286346,False
0.055523423944476576,False
0.06858262573481383,False
0.10262934690415608,False
0.00655347036044087,False
0.17752234993614308,False
0.30583501006036184,False
0.01531500174034111,False
0.09730171708912506,False
0.09477911646586346,False
0.22273425499231944,False
0.08552138034508627,False
0.0813362381989833,False
0.1054451166810717,False
0.10262934690415608,False
0.0813362381989833,False
0.017235188509874325,False
