num_input_reads,264399623
num_reads_above_min_length,252257978
num_barcoded_reads,225611171
num_mapped_reads,205289363
num_mapped_reads_in_cells,161083180
mapping_pct_txome,90.99
mapping_pct_genome,7.94
num_cell_barcodes,4934
mean_reads_per_cell,53587
reads_in_cells_pct,66.39
duplication_rate,2.231
sequencing_saturation,55.17
total_transcripts_in_cells,72214129
median_transcripts_in_cells,13691
num_genes_expressed_in_cells,31025
median_genes_in_cells,3874
pct_mito_in_cells,7.06
