num_input_reads,313972897
num_reads_above_min_length,304290412
num_barcoded_reads,277459621
num_mapped_reads,251503174
num_mapped_reads_in_cells,175019124
mapping_pct_txome,90.64
mapping_pct_genome,8.26
num_cell_barcodes,8241
mean_reads_per_cell,38099
reads_in_cells_pct,61.16
duplication_rate,1.848
sequencing_saturation,45.88
total_transcripts_in_cells,94711688
median_transcripts_in_cells,10046
num_genes_expressed_in_cells,31726
median_genes_in_cells,3039
pct_mito_in_cells,9.98
